path,label
cifar10/train/horse\4308.jpg,horse
cifar10/train/horse\4309.jpg,horse
cifar10/train/horse\4310.jpg,horse
cifar10/train/horse\4311.jpg,horse
cifar10/train/horse\4312.jpg,horse
cifar10/train/horse\4313.jpg,horse
cifar10/train/horse\4314.jpg,horse
cifar10/train/horse\4315.jpg,horse
cifar10/train/horse\4316.jpg,horse
cifar10/train/horse\4317.jpg,horse
cifar10/train/horse\4318.jpg,horse
cifar10/train/horse\4319.jpg,horse
cifar10/train/horse\4320.jpg,horse
cifar10/train/horse\4321.jpg,horse
cifar10/train/horse\4322.jpg,horse
cifar10/train/horse\4323.jpg,horse
cifar10/train/horse\4324.jpg,horse
cifar10/train/horse\4325.jpg,horse
cifar10/train/horse\4326.jpg,horse
cifar10/train/horse\4327.jpg,horse
cifar10/train/horse\4328.jpg,horse
cifar10/train/horse\4329.jpg,horse
cifar10/train/horse\4330.jpg,horse
cifar10/train/horse\4331.jpg,horse
cifar10/train/horse\4332.jpg,horse
cifar10/train/horse\4333.jpg,horse
cifar10/train/horse\4334.jpg,horse
cifar10/train/horse\4335.jpg,horse
cifar10/train/horse\4336.jpg,horse
cifar10/train/horse\4337.jpg,horse
cifar10/train/horse\4338.jpg,horse
cifar10/train/horse\4339.jpg,horse
cifar10/train/horse\4340.jpg,horse
cifar10/train/horse\4341.jpg,horse
cifar10/train/horse\4342.jpg,horse
cifar10/train/horse\4343.jpg,horse
cifar10/train/horse\4344.jpg,horse
cifar10/train/horse\4345.jpg,horse
cifar10/train/horse\4346.jpg,horse
cifar10/train/horse\4347.jpg,horse
cifar10/train/horse\4348.jpg,horse
cifar10/train/horse\4349.jpg,horse
cifar10/train/horse\4350.jpg,horse
cifar10/train/horse\4351.jpg,horse
cifar10/train/horse\4352.jpg,horse
cifar10/train/horse\4353.jpg,horse
cifar10/train/horse\4354.jpg,horse
cifar10/train/horse\4355.jpg,horse
cifar10/train/horse\4356.jpg,horse
cifar10/train/horse\4357.jpg,horse
cifar10/train/horse\4358.jpg,horse
cifar10/train/horse\4359.jpg,horse
cifar10/train/horse\4360.jpg,horse
cifar10/train/horse\4361.jpg,horse
cifar10/train/horse\4362.jpg,horse
cifar10/train/horse\4363.jpg,horse
cifar10/train/horse\4364.jpg,horse
cifar10/train/horse\4365.jpg,horse
cifar10/train/horse\4366.jpg,horse
cifar10/train/horse\4367.jpg,horse
cifar10/train/horse\4368.jpg,horse
cifar10/train/horse\4369.jpg,horse
cifar10/train/horse\4370.jpg,horse
cifar10/train/horse\4371.jpg,horse
cifar10/train/horse\4372.jpg,horse
cifar10/train/horse\4373.jpg,horse
cifar10/train/horse\4374.jpg,horse
cifar10/train/horse\4375.jpg,horse
cifar10/train/horse\4376.jpg,horse
cifar10/train/horse\4377.jpg,horse
cifar10/train/horse\4378.jpg,horse
cifar10/train/horse\4379.jpg,horse
cifar10/train/horse\4380.jpg,horse
cifar10/train/horse\4381.jpg,horse
cifar10/train/horse\4382.jpg,horse
cifar10/train/horse\4383.jpg,horse
cifar10/train/horse\4384.jpg,horse
cifar10/train/horse\4385.jpg,horse
cifar10/train/horse\4386.jpg,horse
cifar10/train/horse\4387.jpg,horse
cifar10/train/horse\4388.jpg,horse
cifar10/train/horse\4389.jpg,horse
cifar10/train/horse\4390.jpg,horse
cifar10/train/horse\4391.jpg,horse
cifar10/train/horse\4392.jpg,horse
cifar10/train/horse\4393.jpg,horse
cifar10/train/horse\4394.jpg,horse
cifar10/train/horse\4395.jpg,horse
cifar10/train/horse\4396.jpg,horse
cifar10/train/horse\4397.jpg,horse
cifar10/train/horse\4398.jpg,horse
cifar10/train/horse\4399.jpg,horse
cifar10/train/horse\4400.jpg,horse
cifar10/train/horse\4401.jpg,horse
cifar10/train/horse\4402.jpg,horse
cifar10/train/horse\4403.jpg,horse
cifar10/train/horse\4404.jpg,horse
cifar10/train/horse\4405.jpg,horse
cifar10/train/horse\4406.jpg,horse
cifar10/train/horse\4407.jpg,horse
cifar10/train/horse\4408.jpg,horse
cifar10/train/horse\4409.jpg,horse
cifar10/train/horse\4410.jpg,horse
cifar10/train/horse\4411.jpg,horse
cifar10/train/horse\4412.jpg,horse
cifar10/train/horse\4413.jpg,horse
cifar10/train/horse\4414.jpg,horse
cifar10/train/horse\4415.jpg,horse
cifar10/train/horse\4416.jpg,horse
cifar10/train/horse\4417.jpg,horse
cifar10/train/horse\4418.jpg,horse
cifar10/train/horse\4419.jpg,horse
cifar10/train/horse\4420.jpg,horse
cifar10/train/horse\4421.jpg,horse
cifar10/train/horse\4422.jpg,horse
cifar10/train/horse\4423.jpg,horse
cifar10/train/horse\4424.jpg,horse
cifar10/train/horse\4425.jpg,horse
cifar10/train/horse\4426.jpg,horse
cifar10/train/horse\4427.jpg,horse
cifar10/train/horse\4428.jpg,horse
cifar10/train/horse\4429.jpg,horse
cifar10/train/horse\4430.jpg,horse
cifar10/train/horse\4431.jpg,horse
cifar10/train/horse\4432.jpg,horse
cifar10/train/horse\4433.jpg,horse
cifar10/train/horse\4434.jpg,horse
cifar10/train/horse\4435.jpg,horse
cifar10/train/horse\4436.jpg,horse
cifar10/train/horse\4437.jpg,horse
cifar10/train/horse\4438.jpg,horse
cifar10/train/horse\4439.jpg,horse
cifar10/train/horse\4440.jpg,horse
cifar10/train/horse\4441.jpg,horse
cifar10/train/horse\4442.jpg,horse
cifar10/train/horse\4443.jpg,horse
cifar10/train/horse\4444.jpg,horse
cifar10/train/horse\4445.jpg,horse
cifar10/train/horse\4446.jpg,horse
cifar10/train/horse\4447.jpg,horse
cifar10/train/horse\4448.jpg,horse
cifar10/train/horse\4449.jpg,horse
cifar10/train/horse\4450.jpg,horse
cifar10/train/horse\4451.jpg,horse
cifar10/train/horse\4452.jpg,horse
cifar10/train/horse\4453.jpg,horse
cifar10/train/horse\4454.jpg,horse
cifar10/train/horse\4455.jpg,horse
cifar10/train/horse\4456.jpg,horse
cifar10/train/horse\4457.jpg,horse
cifar10/train/horse\4458.jpg,horse
cifar10/train/horse\4459.jpg,horse
cifar10/train/horse\4460.jpg,horse
cifar10/train/horse\4461.jpg,horse
cifar10/train/horse\4462.jpg,horse
cifar10/train/horse\4463.jpg,horse
cifar10/train/horse\4464.jpg,horse
cifar10/train/horse\4465.jpg,horse
cifar10/train/horse\4466.jpg,horse
cifar10/train/horse\4467.jpg,horse
cifar10/train/horse\4468.jpg,horse
cifar10/train/horse\4469.jpg,horse
cifar10/train/horse\4470.jpg,horse
cifar10/train/horse\4471.jpg,horse
cifar10/train/horse\4472.jpg,horse
cifar10/train/horse\4473.jpg,horse
cifar10/train/horse\4474.jpg,horse
cifar10/train/horse\4475.jpg,horse
cifar10/train/horse\4476.jpg,horse
cifar10/train/horse\4477.jpg,horse
cifar10/train/horse\4478.jpg,horse
cifar10/train/horse\4479.jpg,horse
cifar10/train/horse\4480.jpg,horse
cifar10/train/horse\4481.jpg,horse
cifar10/train/horse\4482.jpg,horse
cifar10/train/horse\4483.jpg,horse
cifar10/train/horse\4484.jpg,horse
cifar10/train/horse\4485.jpg,horse
cifar10/train/horse\4486.jpg,horse
cifar10/train/horse\4487.jpg,horse
cifar10/train/horse\4488.jpg,horse
cifar10/train/horse\4489.jpg,horse
cifar10/train/horse\4490.jpg,horse
cifar10/train/horse\4491.jpg,horse
cifar10/train/horse\4492.jpg,horse
cifar10/train/horse\4493.jpg,horse
cifar10/train/horse\4494.jpg,horse
cifar10/train/horse\4495.jpg,horse
cifar10/train/horse\4496.jpg,horse
cifar10/train/horse\4497.jpg,horse
cifar10/train/horse\4498.jpg,horse
cifar10/train/horse\4499.jpg,horse
cifar10/train/horse\4500.jpg,horse
cifar10/train/horse\4501.jpg,horse
cifar10/train/horse\4502.jpg,horse
cifar10/train/horse\4503.jpg,horse
cifar10/train/horse\4504.jpg,horse
cifar10/train/horse\4505.jpg,horse
cifar10/train/horse\4506.jpg,horse
cifar10/train/horse\4507.jpg,horse
cifar10/train/horse\4508.jpg,horse
cifar10/train/horse\4509.jpg,horse
cifar10/train/horse\4510.jpg,horse
cifar10/train/horse\4511.jpg,horse
cifar10/train/horse\4512.jpg,horse
cifar10/train/horse\4513.jpg,horse
cifar10/train/horse\4514.jpg,horse
cifar10/train/horse\4515.jpg,horse
cifar10/train/horse\4516.jpg,horse
cifar10/train/horse\4517.jpg,horse
cifar10/train/horse\4518.jpg,horse
cifar10/train/horse\4519.jpg,horse
cifar10/train/horse\4520.jpg,horse
cifar10/train/horse\4521.jpg,horse
cifar10/train/horse\4522.jpg,horse
cifar10/train/horse\4523.jpg,horse
cifar10/train/horse\4524.jpg,horse
cifar10/train/horse\4525.jpg,horse
cifar10/train/horse\4526.jpg,horse
cifar10/train/horse\4527.jpg,horse
cifar10/train/horse\4528.jpg,horse
cifar10/train/horse\4529.jpg,horse
cifar10/train/horse\4530.jpg,horse
cifar10/train/horse\4531.jpg,horse
cifar10/train/horse\4532.jpg,horse
cifar10/train/horse\4533.jpg,horse
cifar10/train/horse\4534.jpg,horse
cifar10/train/horse\4535.jpg,horse
cifar10/train/horse\4536.jpg,horse
cifar10/train/horse\4537.jpg,horse
cifar10/train/horse\4538.jpg,horse
cifar10/train/horse\4539.jpg,horse
cifar10/train/horse\4540.jpg,horse
cifar10/train/horse\4541.jpg,horse
cifar10/train/horse\4542.jpg,horse
cifar10/train/horse\4543.jpg,horse
cifar10/train/horse\4544.jpg,horse
cifar10/train/horse\4545.jpg,horse
cifar10/train/horse\4546.jpg,horse
cifar10/train/horse\4547.jpg,horse
cifar10/train/horse\4548.jpg,horse
cifar10/train/horse\4549.jpg,horse
cifar10/train/horse\4550.jpg,horse
cifar10/train/horse\4551.jpg,horse
cifar10/train/horse\4552.jpg,horse
cifar10/train/horse\4553.jpg,horse
cifar10/train/horse\4554.jpg,horse
cifar10/train/horse\4555.jpg,horse
cifar10/train/horse\4556.jpg,horse
cifar10/train/horse\4557.jpg,horse
cifar10/train/horse\4558.jpg,horse
cifar10/train/horse\4559.jpg,horse
cifar10/train/horse\4560.jpg,horse
cifar10/train/horse\4561.jpg,horse
cifar10/train/horse\4562.jpg,horse
cifar10/train/horse\4563.jpg,horse
cifar10/train/horse\4564.jpg,horse
cifar10/train/horse\4565.jpg,horse
cifar10/train/horse\4566.jpg,horse
cifar10/train/horse\4567.jpg,horse
cifar10/train/horse\4568.jpg,horse
cifar10/train/horse\4569.jpg,horse
cifar10/train/horse\4570.jpg,horse
cifar10/train/horse\4571.jpg,horse
cifar10/train/horse\4572.jpg,horse
cifar10/train/horse\4573.jpg,horse
cifar10/train/horse\4574.jpg,horse
cifar10/train/horse\4575.jpg,horse
cifar10/train/horse\4576.jpg,horse
cifar10/train/horse\4577.jpg,horse
cifar10/train/horse\4578.jpg,horse
cifar10/train/horse\4579.jpg,horse
cifar10/train/horse\4580.jpg,horse
cifar10/train/horse\4581.jpg,horse
cifar10/train/horse\4582.jpg,horse
cifar10/train/horse\4583.jpg,horse
cifar10/train/horse\4584.jpg,horse
cifar10/train/horse\4585.jpg,horse
cifar10/train/horse\4586.jpg,horse
cifar10/train/horse\4587.jpg,horse
cifar10/train/horse\4588.jpg,horse
cifar10/train/horse\4589.jpg,horse
cifar10/train/horse\4590.jpg,horse
cifar10/train/horse\4591.jpg,horse
cifar10/train/horse\4592.jpg,horse
cifar10/train/horse\4593.jpg,horse
cifar10/train/horse\4594.jpg,horse
cifar10/train/horse\4595.jpg,horse
cifar10/train/horse\4596.jpg,horse
cifar10/train/horse\4597.jpg,horse
cifar10/train/horse\4598.jpg,horse
cifar10/train/horse\4599.jpg,horse
cifar10/train/horse\4600.jpg,horse
cifar10/train/horse\4601.jpg,horse
cifar10/train/horse\4602.jpg,horse
cifar10/train/horse\4603.jpg,horse
cifar10/train/horse\4604.jpg,horse
cifar10/train/horse\4605.jpg,horse
cifar10/train/horse\4606.jpg,horse
cifar10/train/horse\4607.jpg,horse
cifar10/train/horse\4608.jpg,horse
cifar10/train/horse\4609.jpg,horse
cifar10/train/horse\4610.jpg,horse
cifar10/train/horse\4611.jpg,horse
cifar10/train/horse\4612.jpg,horse
cifar10/train/horse\4613.jpg,horse
cifar10/train/horse\4614.jpg,horse
cifar10/train/horse\4615.jpg,horse
cifar10/train/horse\4616.jpg,horse
cifar10/train/horse\4617.jpg,horse
cifar10/train/horse\4618.jpg,horse
cifar10/train/horse\4619.jpg,horse
cifar10/train/horse\4620.jpg,horse
cifar10/train/horse\4621.jpg,horse
cifar10/train/horse\4622.jpg,horse
cifar10/train/horse\4623.jpg,horse
cifar10/train/horse\4624.jpg,horse
cifar10/train/horse\4625.jpg,horse
cifar10/train/horse\4626.jpg,horse
cifar10/train/horse\4627.jpg,horse
cifar10/train/horse\4628.jpg,horse
cifar10/train/horse\4629.jpg,horse
cifar10/train/horse\4630.jpg,horse
cifar10/train/horse\4631.jpg,horse
cifar10/train/horse\4632.jpg,horse
cifar10/train/horse\4633.jpg,horse
cifar10/train/horse\4634.jpg,horse
cifar10/train/horse\4635.jpg,horse
cifar10/train/horse\4636.jpg,horse
cifar10/train/horse\4637.jpg,horse
cifar10/train/horse\4638.jpg,horse
cifar10/train/horse\4639.jpg,horse
cifar10/train/horse\4640.jpg,horse
cifar10/train/horse\4641.jpg,horse
cifar10/train/horse\4642.jpg,horse
cifar10/train/horse\4643.jpg,horse
cifar10/train/horse\4644.jpg,horse
cifar10/train/horse\4645.jpg,horse
cifar10/train/horse\4646.jpg,horse
cifar10/train/horse\4647.jpg,horse
cifar10/train/horse\4648.jpg,horse
cifar10/train/horse\4649.jpg,horse
cifar10/train/horse\4650.jpg,horse
cifar10/train/horse\4651.jpg,horse
cifar10/train/horse\4652.jpg,horse
cifar10/train/horse\4653.jpg,horse
cifar10/train/horse\4654.jpg,horse
cifar10/train/horse\4655.jpg,horse
cifar10/train/horse\4656.jpg,horse
cifar10/train/horse\4657.jpg,horse
cifar10/train/horse\4658.jpg,horse
cifar10/train/horse\4659.jpg,horse
cifar10/train/horse\4660.jpg,horse
cifar10/train/horse\4661.jpg,horse
cifar10/train/horse\4662.jpg,horse
cifar10/train/horse\4663.jpg,horse
cifar10/train/horse\4664.jpg,horse
cifar10/train/horse\4665.jpg,horse
cifar10/train/horse\4666.jpg,horse
cifar10/train/horse\4667.jpg,horse
cifar10/train/horse\4668.jpg,horse
cifar10/train/horse\4669.jpg,horse
cifar10/train/horse\4670.jpg,horse
cifar10/train/horse\4671.jpg,horse
cifar10/train/horse\4672.jpg,horse
cifar10/train/horse\4673.jpg,horse
cifar10/train/horse\4674.jpg,horse
cifar10/train/horse\4675.jpg,horse
cifar10/train/horse\4676.jpg,horse
cifar10/train/horse\4677.jpg,horse
cifar10/train/horse\4678.jpg,horse
cifar10/train/horse\4679.jpg,horse
cifar10/train/horse\4680.jpg,horse
cifar10/train/horse\4681.jpg,horse
cifar10/train/horse\4682.jpg,horse
cifar10/train/horse\4683.jpg,horse
cifar10/train/horse\4684.jpg,horse
cifar10/train/horse\4685.jpg,horse
cifar10/train/horse\4686.jpg,horse
cifar10/train/horse\4687.jpg,horse
cifar10/train/horse\4688.jpg,horse
cifar10/train/horse\4689.jpg,horse
cifar10/train/horse\4690.jpg,horse
cifar10/train/horse\4691.jpg,horse
cifar10/train/horse\4692.jpg,horse
cifar10/train/horse\4693.jpg,horse
cifar10/train/horse\4694.jpg,horse
cifar10/train/horse\4695.jpg,horse
cifar10/train/horse\4696.jpg,horse
cifar10/train/horse\4697.jpg,horse
cifar10/train/horse\4698.jpg,horse
cifar10/train/horse\4699.jpg,horse
cifar10/train/horse\4700.jpg,horse
cifar10/train/horse\4701.jpg,horse
cifar10/train/horse\4702.jpg,horse
cifar10/train/horse\4703.jpg,horse
cifar10/train/horse\4704.jpg,horse
cifar10/train/horse\4705.jpg,horse
cifar10/train/horse\4706.jpg,horse
cifar10/train/horse\4707.jpg,horse
cifar10/train/horse\4708.jpg,horse
cifar10/train/horse\4709.jpg,horse
cifar10/train/horse\4710.jpg,horse
cifar10/train/horse\4711.jpg,horse
cifar10/train/horse\4712.jpg,horse
cifar10/train/horse\4713.jpg,horse
cifar10/train/horse\4714.jpg,horse
cifar10/train/horse\4715.jpg,horse
cifar10/train/horse\4716.jpg,horse
cifar10/train/horse\4717.jpg,horse
cifar10/train/horse\4718.jpg,horse
cifar10/train/horse\4719.jpg,horse
cifar10/train/horse\4720.jpg,horse
cifar10/train/horse\4721.jpg,horse
cifar10/train/horse\4722.jpg,horse
cifar10/train/horse\4723.jpg,horse
cifar10/train/horse\4724.jpg,horse
cifar10/train/horse\4725.jpg,horse
cifar10/train/horse\4726.jpg,horse
cifar10/train/horse\4727.jpg,horse
cifar10/train/horse\4728.jpg,horse
cifar10/train/horse\4729.jpg,horse
cifar10/train/horse\4730.jpg,horse
cifar10/train/horse\4731.jpg,horse
cifar10/train/horse\4732.jpg,horse
cifar10/train/horse\4733.jpg,horse
cifar10/train/horse\4734.jpg,horse
cifar10/train/horse\4735.jpg,horse
cifar10/train/horse\4736.jpg,horse
cifar10/train/horse\4737.jpg,horse
cifar10/train/horse\4738.jpg,horse
cifar10/train/horse\4739.jpg,horse
cifar10/train/horse\4740.jpg,horse
cifar10/train/horse\4741.jpg,horse
cifar10/train/horse\4742.jpg,horse
cifar10/train/horse\4743.jpg,horse
cifar10/train/horse\4744.jpg,horse
cifar10/train/horse\4745.jpg,horse
cifar10/train/horse\4746.jpg,horse
cifar10/train/horse\4747.jpg,horse
cifar10/train/horse\4748.jpg,horse
cifar10/train/horse\4749.jpg,horse
cifar10/train/horse\4750.jpg,horse
cifar10/train/horse\4751.jpg,horse
cifar10/train/horse\4752.jpg,horse
cifar10/train/horse\4753.jpg,horse
cifar10/train/horse\4754.jpg,horse
cifar10/train/horse\4755.jpg,horse
cifar10/train/horse\4756.jpg,horse
cifar10/train/horse\4757.jpg,horse
cifar10/train/horse\4758.jpg,horse
cifar10/train/horse\4759.jpg,horse
cifar10/train/horse\4760.jpg,horse
cifar10/train/horse\4761.jpg,horse
cifar10/train/horse\4762.jpg,horse
cifar10/train/horse\4763.jpg,horse
cifar10/train/horse\4764.jpg,horse
cifar10/train/horse\4765.jpg,horse
cifar10/train/horse\4766.jpg,horse
cifar10/train/horse\4767.jpg,horse
cifar10/train/horse\4768.jpg,horse
cifar10/train/horse\4769.jpg,horse
cifar10/train/horse\4770.jpg,horse
cifar10/train/horse\4771.jpg,horse
cifar10/train/horse\4772.jpg,horse
cifar10/train/horse\4773.jpg,horse
cifar10/train/horse\4774.jpg,horse
cifar10/train/horse\4775.jpg,horse
cifar10/train/horse\4776.jpg,horse
cifar10/train/horse\4777.jpg,horse
cifar10/train/horse\4778.jpg,horse
cifar10/train/horse\4779.jpg,horse
cifar10/train/horse\4780.jpg,horse
cifar10/train/horse\4781.jpg,horse
cifar10/train/horse\4782.jpg,horse
cifar10/train/horse\4783.jpg,horse
cifar10/train/horse\4784.jpg,horse
cifar10/train/horse\4785.jpg,horse
cifar10/train/horse\4786.jpg,horse
cifar10/train/horse\4787.jpg,horse
cifar10/train/horse\4788.jpg,horse
cifar10/train/horse\4789.jpg,horse
cifar10/train/horse\4790.jpg,horse
cifar10/train/horse\4791.jpg,horse
cifar10/train/horse\4792.jpg,horse
cifar10/train/horse\4793.jpg,horse
cifar10/train/horse\4794.jpg,horse
cifar10/train/horse\4795.jpg,horse
cifar10/train/horse\4796.jpg,horse
cifar10/train/horse\4797.jpg,horse
cifar10/train/horse\4798.jpg,horse
cifar10/train/horse\4799.jpg,horse
cifar10/train/horse\4800.jpg,horse
cifar10/train/horse\4801.jpg,horse
cifar10/train/horse\4802.jpg,horse
cifar10/train/horse\4803.jpg,horse
cifar10/train/horse\4804.jpg,horse
cifar10/train/horse\4805.jpg,horse
cifar10/train/horse\4806.jpg,horse
cifar10/train/horse\4807.jpg,horse
cifar10/train/horse\4808.jpg,horse
cifar10/train/horse\4809.jpg,horse
cifar10/train/horse\4810.jpg,horse
cifar10/train/horse\4811.jpg,horse
cifar10/train/horse\4812.jpg,horse
cifar10/train/horse\4813.jpg,horse
cifar10/train/horse\4814.jpg,horse
cifar10/train/horse\4815.jpg,horse
cifar10/train/horse\4816.jpg,horse
cifar10/train/horse\4817.jpg,horse
cifar10/train/horse\4818.jpg,horse
cifar10/train/horse\4819.jpg,horse
cifar10/train/horse\4820.jpg,horse
cifar10/train/horse\4821.jpg,horse
cifar10/train/horse\4822.jpg,horse
cifar10/train/horse\4823.jpg,horse
cifar10/train/horse\4824.jpg,horse
cifar10/train/horse\4825.jpg,horse
cifar10/train/horse\4826.jpg,horse
cifar10/train/horse\4827.jpg,horse
cifar10/train/horse\4828.jpg,horse
cifar10/train/horse\4829.jpg,horse
cifar10/train/horse\4830.jpg,horse
cifar10/train/horse\4831.jpg,horse
cifar10/train/horse\4832.jpg,horse
cifar10/train/horse\4833.jpg,horse
cifar10/train/horse\4834.jpg,horse
cifar10/train/horse\4835.jpg,horse
cifar10/train/horse\4836.jpg,horse
cifar10/train/horse\4837.jpg,horse
cifar10/train/horse\4838.jpg,horse
cifar10/train/horse\4839.jpg,horse
cifar10/train/horse\4840.jpg,horse
cifar10/train/horse\4841.jpg,horse
cifar10/train/horse\4842.jpg,horse
cifar10/train/horse\4843.jpg,horse
cifar10/train/horse\4844.jpg,horse
cifar10/train/horse\4845.jpg,horse
cifar10/train/horse\4846.jpg,horse
cifar10/train/horse\4847.jpg,horse
cifar10/train/horse\4848.jpg,horse
cifar10/train/horse\4849.jpg,horse
cifar10/train/horse\4850.jpg,horse
cifar10/train/horse\4851.jpg,horse
cifar10/train/horse\4852.jpg,horse
cifar10/train/horse\4853.jpg,horse
cifar10/train/horse\4854.jpg,horse
cifar10/train/horse\4855.jpg,horse
cifar10/train/horse\4856.jpg,horse
cifar10/train/horse\4857.jpg,horse
cifar10/train/horse\4858.jpg,horse
cifar10/train/horse\4859.jpg,horse
cifar10/train/horse\4860.jpg,horse
cifar10/train/horse\4861.jpg,horse
cifar10/train/horse\4862.jpg,horse
cifar10/train/horse\4863.jpg,horse
cifar10/train/horse\4864.jpg,horse
cifar10/train/horse\4865.jpg,horse
cifar10/train/horse\4866.jpg,horse
cifar10/train/horse\4867.jpg,horse
cifar10/train/horse\4868.jpg,horse
cifar10/train/horse\4869.jpg,horse
cifar10/train/horse\4870.jpg,horse
cifar10/train/horse\4871.jpg,horse
cifar10/train/horse\4872.jpg,horse
cifar10/train/horse\4873.jpg,horse
cifar10/train/horse\4874.jpg,horse
cifar10/train/horse\4875.jpg,horse
cifar10/train/horse\4876.jpg,horse
cifar10/train/horse\4877.jpg,horse
cifar10/train/horse\4878.jpg,horse
cifar10/train/horse\4879.jpg,horse
cifar10/train/horse\4880.jpg,horse
cifar10/train/horse\4881.jpg,horse
cifar10/train/horse\4882.jpg,horse
cifar10/train/horse\4883.jpg,horse
cifar10/train/horse\4884.jpg,horse
cifar10/train/horse\4885.jpg,horse
cifar10/train/horse\4886.jpg,horse
cifar10/train/horse\4887.jpg,horse
cifar10/train/horse\4888.jpg,horse
cifar10/train/horse\4889.jpg,horse
cifar10/train/horse\4890.jpg,horse
cifar10/train/horse\4891.jpg,horse
cifar10/train/horse\4892.jpg,horse
cifar10/train/horse\4893.jpg,horse
cifar10/train/horse\4894.jpg,horse
cifar10/train/horse\4895.jpg,horse
cifar10/train/horse\4896.jpg,horse
cifar10/train/horse\4897.jpg,horse
cifar10/train/horse\4898.jpg,horse
cifar10/train/horse\4899.jpg,horse
cifar10/train/horse\4900.jpg,horse
cifar10/train/horse\4901.jpg,horse
cifar10/train/horse\4902.jpg,horse
cifar10/train/horse\4903.jpg,horse
cifar10/train/horse\4904.jpg,horse
cifar10/train/horse\4905.jpg,horse
cifar10/train/horse\4906.jpg,horse
cifar10/train/horse\4907.jpg,horse
cifar10/train/horse\4908.jpg,horse
cifar10/train/horse\4909.jpg,horse
cifar10/train/horse\4910.jpg,horse
cifar10/train/horse\4911.jpg,horse
cifar10/train/horse\4912.jpg,horse
cifar10/train/horse\4913.jpg,horse
cifar10/train/horse\4914.jpg,horse
cifar10/train/horse\4915.jpg,horse
cifar10/train/horse\4916.jpg,horse
cifar10/train/horse\4917.jpg,horse
cifar10/train/horse\4918.jpg,horse
cifar10/train/horse\4919.jpg,horse
cifar10/train/horse\4920.jpg,horse
cifar10/train/horse\4921.jpg,horse
cifar10/train/horse\4922.jpg,horse
cifar10/train/horse\4923.jpg,horse
cifar10/train/horse\4924.jpg,horse
cifar10/train/horse\4925.jpg,horse
cifar10/train/horse\4926.jpg,horse
cifar10/train/horse\4927.jpg,horse
cifar10/train/horse\4928.jpg,horse
cifar10/train/horse\4929.jpg,horse
cifar10/train/horse\4930.jpg,horse
cifar10/train/horse\4931.jpg,horse
cifar10/train/horse\4932.jpg,horse
cifar10/train/horse\4933.jpg,horse
cifar10/train/horse\4934.jpg,horse
cifar10/train/horse\4935.jpg,horse
cifar10/train/horse\4936.jpg,horse
cifar10/train/horse\4937.jpg,horse
cifar10/train/horse\4938.jpg,horse
cifar10/train/horse\4939.jpg,horse
cifar10/train/horse\4940.jpg,horse
cifar10/train/horse\4941.jpg,horse
cifar10/train/horse\4942.jpg,horse
cifar10/train/horse\4943.jpg,horse
cifar10/train/horse\4944.jpg,horse
cifar10/train/horse\4945.jpg,horse
cifar10/train/horse\4946.jpg,horse
cifar10/train/horse\4947.jpg,horse
cifar10/train/horse\4948.jpg,horse
cifar10/train/horse\4949.jpg,horse
cifar10/train/horse\4950.jpg,horse
cifar10/train/horse\4951.jpg,horse
cifar10/train/horse\4952.jpg,horse
cifar10/train/horse\4953.jpg,horse
cifar10/train/horse\4954.jpg,horse
cifar10/train/horse\4955.jpg,horse
cifar10/train/horse\4956.jpg,horse
cifar10/train/horse\4957.jpg,horse
cifar10/train/horse\4958.jpg,horse
cifar10/train/horse\4959.jpg,horse
cifar10/train/horse\4960.jpg,horse
cifar10/train/horse\4961.jpg,horse
cifar10/train/horse\4962.jpg,horse
cifar10/train/horse\4963.jpg,horse
cifar10/train/horse\4964.jpg,horse
cifar10/train/horse\4965.jpg,horse
cifar10/train/horse\4966.jpg,horse
cifar10/train/horse\4967.jpg,horse
cifar10/train/horse\4968.jpg,horse
cifar10/train/horse\4969.jpg,horse
cifar10/train/horse\4970.jpg,horse
cifar10/train/horse\4971.jpg,horse
cifar10/train/horse\4972.jpg,horse
cifar10/train/horse\4973.jpg,horse
cifar10/train/horse\4974.jpg,horse
cifar10/train/horse\4975.jpg,horse
cifar10/train/horse\4976.jpg,horse
cifar10/train/horse\4977.jpg,horse
cifar10/train/horse\4978.jpg,horse
cifar10/train/horse\4979.jpg,horse
cifar10/train/horse\4980.jpg,horse
cifar10/train/horse\4981.jpg,horse
cifar10/train/horse\4982.jpg,horse
cifar10/train/horse\4983.jpg,horse
cifar10/train/horse\4984.jpg,horse
cifar10/train/horse\4985.jpg,horse
cifar10/train/horse\4986.jpg,horse
cifar10/train/horse\4987.jpg,horse
cifar10/train/horse\4988.jpg,horse
cifar10/train/horse\4989.jpg,horse
cifar10/train/horse\4990.jpg,horse
cifar10/train/horse\4991.jpg,horse
cifar10/train/horse\4992.jpg,horse
cifar10/train/horse\4993.jpg,horse
cifar10/train/horse\4994.jpg,horse
cifar10/train/horse\4995.jpg,horse
cifar10/train/horse\4996.jpg,horse
cifar10/train/horse\4997.jpg,horse
cifar10/train/horse\4998.jpg,horse
cifar10/train/horse\4999.jpg,horse
cifar10/train/ship\0000.jpg,ship
cifar10/train/ship\0001.jpg,ship
cifar10/train/ship\0002.jpg,ship
cifar10/train/ship\0003.jpg,ship
cifar10/train/ship\0004.jpg,ship
cifar10/train/ship\0005.jpg,ship
cifar10/train/ship\0006.jpg,ship
